,name,shortname,prename,operation,operation_scope,introduction,legal_representative,actual_controller,office
002033.SZ,丽江玉龙旅游股份有限公司,丽江股份,,旅游索道、印象丽江文艺演出、酒店、其他业务。,　　经营旅游索道及其相关配套服务；对旅游、房地产、酒店、交通、餐饮等行业投资、建设、保险兼业代理，代理险种：机动车辆险、企业财产险、货运险、建安工险、健康险、人身意外险、责任险。,"丽江玉龙旅游股份有限公司的主营业务为旅游索道、印象丽江文艺演出、酒店、其他业务；公司的主要业务有索道运输、印象丽江文艺演出、酒店经营、餐饮服务。公司是丽江地区最早从事旅游业开发和经营的企业，丽江地区唯一的A股上市公司，在区域内具有明显的竞争优势。公司的主营业务中索道运输、印象表演和餐饮服务有一定季节性,历年来,第三季度是丽江玉龙雪山景区接待游客最多的季节,也是公司接待人数最多的季节,公司历年第三季度的收入及利润占全年比重均较大。",和献中,张松山 (3.39%),云南省丽江市古城区香格里大道760号丽江玉龙旅游大楼
002034.SZ,旺能环境股份有限公司,旺能环境,浙江美欣达印染集团股份有限公司,生活垃圾处置、餐厨垃圾处置、废旧锂电池再利用及橡胶再生业务。,"　　环保设备的研发、设计、制造、销售及安装服务,环境治理技术开发、咨询及服务,环境治理设施的运营服务,实业投资,资产管理,投资管理,投资管理咨询,生活垃圾、固体废弃物处置及回收利用相关配套设施的设计、开发、运营管理及技术咨询服务。(未经金融等监管部门批准,不得从事向公众融资存款、融资担保、代客理财等金融服务)(依法须经批准的项目,经相关部门批准后方可开展经营活动)",旺能环境股份有限公司主营业务为生活垃圾处置、餐厨垃圾处置、废旧锂电池再利用及橡胶再生业务。公司主要产品为电力产品、蒸汽产品、废弃油脂、硫酸钴、硫酸镍、碳酸锂、再生橡胶。在餐厨垃圾处理行业，公司已跻身行业前五，并以优质服务获得政府部门认可。公司多次被评为中国固废行业十大影响力企业，并先后获得了“中国固废行业最具成长性企业”、“固废处理与资源化竞争力领先企业”、“固废处理于资源化标杆企业”、“2018年度工业企业规模前百强”、“发展新市经济贡献奖”、“AAA级生活垃圾焚烧厂”、浙江省A级“守合同重信用”企业、中国战略性新型环保产业领军企业、“国家优质工程奖”等荣誉。2021年公司荣获中国固废行业十大影响力，企业信用等级AAA级，中国上市公司百强奖等。,单超,单建明 (47.57%),浙江省湖州市吴兴区龙溪街道环山路899号
002035.SZ,华帝股份有限公司,华帝股份,中山华帝燃具股份有限公司,从事高端智能厨电、卫浴产品、定制家居等的研发、生产、销售。,　　生产、批发、零售：燃气具系列产品，太阳能及类似能源器具，家庭厨房用品，家用电器、橱柜、烟雾净化器、净水器、卫浴及配件；家用电器的修理，自产产品的售后服务；商业营业用房、办公用房、工业用房出租；企业自有资产投资，投资办实业，企业投资管理咨询；家用电器及厨卫系列产品的技术研发、技术推广服务；经营货物和技术进出口业务（法律、行政法规禁止经营的项目除外；法律、行政法规限制的项目须取得许可后方可经营）。,"华帝股份有限公司的主营业务为从事高端智能厨电、卫浴产品、定制家居等的研发、生产、销售。公司的主要产品是厨卫电器、全屋定制产品及环境电器等。华帝产品已形成燃气灶具、热水器、抽油烟机、消毒柜、橱柜等系列产品为主的500多个品种,燃气灶具以年产销量超过200万台、连续九年中国产销量第一,成为中国灶具第一品牌,燃气热水器进入全国行业三强、烟机进入行业四强。公司商标先后被认定为“广东省著名商标”、“中国驰名商标”，荣获“BrandZ最具价值中国品牌100强”、“亚洲品牌500强”、“2020年中国品牌价值评价”、“消费者喜爱的中国品牌100强”等奖项。华帝烟机、灶具、热水器、消毒柜等产品均为“广东省名牌产品”，品牌实力显著。",潘叶江,潘叶江 (15.40%),广东省中山市小榄镇工业大道南华园路1号
002036.SZ,联创电子科技股份有限公司,联创电子,汉麻产业投资股份有限公司,从事研发、生产及销售为智能手机、平板电脑、智能驾驶、运动相机、智能家居、VR/AR等配套的光学镜头、摄像模组及触控显示一体化等关键光学、光电子产品及智能终端产品制造。,　　光电子元器件、半导体器件、光学元件、摄像头模组、触摸屏及液晶显示模组、手机及计算机等电子产品的研发、生产、销售；光电显示及控制系统的设计与安装，网络及工业自动化工程安装；自营或代理各类商品和技术的进出口业务；投资管理、资产管理、投资咨询服务（除证券、期货）；房屋租赁、机械设备租赁、物业管理。（不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,联创电子科技股份有限公司主营业务为从事研发、生产及销售为智能手机、平板电脑、智能驾驶、运动相机、智能家居、VR/AR等配套的光学镜头、摄像模组及触控显示一体化等关键光学、光电子产品及智能终端产品制造。公司的主要产品为触显一体化产品、触显一体化加工、光学产品、终端制造产品、集成电路产品。,曾吉勇,韩盛龙 (4.99%),江西省南昌市青山湖区高新区京东大道1699号
002037.SZ,保利联合化工控股集团股份有限公司,保利联合,贵州久联民爆器材发展股份有限公司,民爆器材产品研发、生产、销售、爆破、配送、工程技术服务、设计及施工等一体化经营业务。,　　法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营；法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（民用爆破器材的生产、销售、研究开发；爆破工程技术服务、设计及施工；化工产品（不含化学危险品）的批零兼营；进出口经营业务。）,"保利联合化工控股集团股份有限公司主营业务是民爆器材产品研发、生产、销售、爆破、配送、工程技术服务、设计及施工等一体化经营业务。主要产品为炸药、管索、爆破及工程施工。
　　河南久联神威研发的超大规模电子雷管组网技术在矿山爆破中的研究与应用、电子雷管—导爆管雷管复式网路在复杂环境下城市楼房爆破拆除中的应用，分别获得2019年中国爆破行业协会科技进步二等奖和三等奖。",刘文生,国务院国有资产管理委员会 (22.69%),贵州省贵阳市云岩区宝山北路213号
002038.SZ,北京双鹭药业股份有限公司,双鹭药业,,基因工程及相关药物的研究开发和生产经营。,　　生产片剂、重组产品、小容量注射剂、冻干粉针剂、胶囊剂、颗粒剂、原料药（鲑降钙素、司他夫定、奥曲肽、三磷酸胞苷二钠、萘哌地尔）；生产、销售“双鹭牌红欣胶囊”保健食品；普通货运；货物进出口、技术进出口、代理进出口。,"北京双鹭药业股份有限公司主要专注于基因工程及相关药物的研究开发和生产经营,紧紧围绕疾病谱的变化布局研发和生产。主要产品包括重组人粒细胞刺激因子、重组人白介素-2、重组人白介素-11、重组人碱性成纤维细胞生长因子、替莫唑胺、三氧化二砷、来那度胺、复合辅酶、胸腺五肽、依诺肝素钠、氯雷他定分散片、替米沙坦、多西他赛、阿德福韦酯、杏灵滴丸等,涉及肿瘤、肝病、心脑血管、肾病等领域。公司入选国家火炬计划重点高新技术企业、中关村科技园海淀园首批“百家创新企业”、“北京生物医药产业跨越发展工程”(G20工程)和中关村国家自主创新示范区首批“十百千工程”重点培育企业。2010-2011连续两年被评为最具竞争力的医药上市企业前五名,近几年综合实力迅速提升并已成为国内生物制药的骨干企业。",徐明波,徐明波 (22.62%),北京市海淀区阜石路69号碧桐园一号楼
002039.SZ,贵州黔源电力股份有限公司,黔源电力,,水力发电站的开发、建设与经营管理。,　　投资、开发、经营水、火电站及其他电力工程；电力、热力产品购销及服务；配电网投资及经营；合同能源管理和节能咨询服务；水电工程项目管理及工程技术咨询；从事为电力行业服务的机电设备及原材料经营；水工机械的安装、维护。,贵州黔源电力股份有限公司是主营业务是水力发电站的开发、建设与经营管理，其主要产品为电力。2019年，公司技术创新成效显著，《流域水电开发水温观测及调控关键技术》成果获得中国大坝工程学会科技进步一等奖。,罗涛,国务院国有资产监督管理委员会 (19.99%),贵州省贵阳市南明区都司高架桥路46号(黔源大厦)
002040.SZ,南京港股份有限公司,南京港,,提供原油、成品油、液体化工产品及普通货物的装卸、仓储服务、为船舶提供码头、在港区内提供物流服务。,　　港口的经营（按《港口经营许可证》所列范围经营），原油、成品油、液体化工产品的装卸，植物油及其他货物的装卸、仓储服务，场地租赁，自营和代理各类商品及技术的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,"南京港股份有限公司是一家主要从事管道原油和内外贸海轮进江原油、液体化工产品的储存、中转的公司,是目前我国内河最大的石油、液体化工产品中转储存的港口运输企业。现已发展成为集管道原油、成品油、乙二醇、环已醇、环已烷、环已酮、对二甲苯、苯乙烯、萘、硫酸、磷酸、液碱、沥青、糖蜜等多种石油、化工中转储存的综合港区,是长江中下游地区理想的石油及液体化工原料集疏换装基地。",赵建华,江苏省人民政府国有资产监督管理委员会 (31.11%),江苏省南京市鼓楼区公共路19号南京港口大厦A座1013室
002041.SZ,山东登海种业股份有限公司,登海种业,,农作物新品种选育、许可证规定经营范围内的农作物种子生产、分装、销售。,　　一般项目：非主要农作物种子生产；农业科学研究和试验发展；工程和技术研究和试验发展；农作物栽培服务；智能农业管理；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；与农业生产经营有关的技术、信息、设施建设运营等服务；农业专业及辅助性活动：花卉种植：初级农产品收购：粮食收购。许可项目：主要农作物种子生产；转基因农作物种子生产；农作物种子经营；农作物种子进出口。,山东登海种业股份有限公司主要从事农作物新品种选育、许可证规定经营范围内的农作物种子生产、分装、销售，长期致力于玉米育种与高产栽培研究工作。公司的主要产品包括玉米杂交种、蔬菜杂交种、花卉种苗、小麦种、水稻种。公司的利润主要来源于玉米杂交种，主推品种为登海、先玉、良玉系列玉米杂交种。公司先后获得国家星火一等奖、国家科技进步一等奖等25项国家及省部级奖励。,唐世伟,李登海 (51.49%),山东省烟台市莱州市城山路农科院南邻
002042.SZ,华孚时尚股份有限公司,华孚时尚,华孚色纺股份有限公司,主营中高档色纺纱线，配套提供高档新型的坯纱、染色纱，同时提供流行趋势、原料与产品认证、技术咨询等增值服务。,　　棉花采购、加工。一般经营项目：纺织品、针织品、印染品、服装及其相关产品的制造、销售；纺织科学研究、信息咨询、代理服务；本企业自产产品和技术出口及本企业生产所需的原辅材料、仪器仪表、机械设备、零配件和技术进出口(国家限定公司经营和国家禁止进出口的商品及技术除外)。,"华孚时尚股份有限公司主营中高档色纺纱线，配套提供高档新型的坯纱、染色纱，同时提供流行趋势、原料与产品认证、技术咨询等增值服务。经营范围包括纺织品、针织品、印染品、服装及其相关产品的制造和销售等,品种有10-120支纯棉、涤棉纱以及各种原料的混纺纱;47-105英寸各种规格纯棉、涤棉、混纺坯布。公司作为全球最大的色纺纱供应商和制造商之一，随着产业集中度的提升和产能扩张、网链战略的实施，产业协同效应的逐步显现，成长空间大。全球主要服饰名牌的首选纱线，“华孚牌”也是国家驰名商标。“华孚牌”是色纺产业趋势引领者、标准制定者、时尚风向标。",孙伟挺,"孙伟挺,陈玲芬 (41.91%)",广东省深圳市福田区市花路5号长富金茂大厦59楼
002043.SZ,德华兔宝宝装饰新材股份有限公司,兔宝宝,,装饰材料和成品家居的研发、生产和销售。,　　油漆、辅助材料的批发无储存经营(凭许可证经营)，木制品检测(凭许可证经营)，第二类增值电信业务中的信息服务业务(仅限互联网信息服务)(凭许可证经营)，人造板、装饰贴面板，木质地板(限分支机构生产)、其它木制品及化工产品(不含危险品及易制毒化学品)的生产、销售，木门、衣柜厨具、木制家具的销售，速生木种植，原木的加工和销售，经营进出口业务，质量技术咨询服务，计算机网络技术的技术开发，家居用品设计，会展服务，市场营销策划，品牌管理服务，装饰材料的制造与销售。,"德华兔宝宝装饰新材股份有限公司的主营业务为装饰材料和成品家居的研发与销售。公司的主要产品为装饰板材、科技木、地板、胶粘剂、原木、木门；2018年年底，公司共主持或参与制定了120余项国标和行标(其中69项已经发布),通过省级以上新产品鉴定32项,申请专利280多项,授权专利113项。",丁鸿敏,丁鸿敏 (39.85%),浙江省湖州市德清县武康镇临溪街588号
002044.SZ,美年大健康产业控股股份有限公司,美年健康,江苏三友集团股份有限公司,健康体检服务。,　　从事医疗技术专业领域内的技术开发、技术咨询、技术转让、技术服务；投资管理；健康管理咨询（不得从事医疗活动、心理咨询）；设计、生产、销售各式服装、服饰及原辅材料；纺织服装类产品的科技开发；自营和代理上述商品的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,美年大健康产业控股股份有限公司主营业务为健康体检服务。公司主要提供的服务为体检服务。公司是中国领先的专业健康体检和医疗服务集团，在全国29个省市拥有200余家医疗及体检中心。,俞熔,俞熔 (10.48%),上海市静安区灵石路697号健康智谷9号楼三楼
002045.SZ,国光电器股份有限公司,国光电器,,音响电声类业务及锂电池业务。,　　电子元器件制造；音响设备制造；电子元器件批发；电子元器件零售；玩具制造；玩具销售；输配电及控制设备制造；工程和技术研究和试验发展；计算机软硬件及外围设备制造；文化、办公用设备制造；塑料制品制造；橡胶制品制造；电池制造；电池零配件生产；电子产品销售；广播电视传输设备销售；广播电视设备制造（不含广播电视传输设备）；软件销售；仪器仪表销售；办公设备销售；塑料制品销售；橡胶制品销售；住房租赁；非居住房地产租赁；移动终端设备制造；通信设备销售；通信设备制造；信息安全设备制造；安全技术防范系统设计施工服务；模具制造；模具销售；专业设计服务；虚拟现实设备制造；专用化学产品制造（不含危险化学品）；专用化学产品销售（不含危险化学品）；充电桩销售；技术进出口；货物进出口,国光电器股份有限公司主营业务是音响电声类业务及锂电池业务。公司音响电声类业务主要产品包括扬声器、蓝牙音箱、智能音箱、汽车音响、专业音响、VR/AR产品、电脑周边音响、Wi-Fi音箱、soundbar产品、耳机等。锂电池业务其主要产品运用于无线耳机、智能音响、可穿戴设备、电子烟、无人机等产品。,何伟成,周海昌 (5.93%),广东省广州市花都区新雅街镜湖大道8号
002046.SZ,国机精工股份有限公司,国机精工,洛阳轴研科技股份有限公司,轴承行业、磨料磨具行业及相关领域的研发制造、行业服务与技术咨询、贸易服务等。,　　研制、开发、生产和销售轴承与轴承单元、磨料、磨具、超硬材料及制品、光机电一体化产品、机械装备、仪器仪表、汽车摩托配件、金属材料、化工产品（不含化学危险品易燃易爆品）、复合材料及制品、非金属矿物制品、结合剂及辅料、润滑油；技术服务、咨询服务、仓储服务（不含化学危险品易燃易爆品）、货运代理服务、其他经纪代理服务；房屋租赁、道路货物运输、酒的零售、住宿；经营原辅材料、零配件、化工产品、机电产品、成套设备及相关技术的进出口业务（国家限定公司经营或禁止出口的商品及技术除外）；进料加工，“三来一补”。,国机精工股份有限公司主要业务为轴承行业、磨料磨具行业及相关领域的研发制造、行业服务与技术咨询、贸易服务等。从业务类别，可分为轴承业务板块、磨料磨具业务板块、贸易及工程服务板块。在磨料磨具行业，公司产品技术门类较全、装备档次较高、产能规模较大，在超硬材料制品行业处于技术领先地位，是中国超硬材料行业的引领者、推动者。,蒋蔚,国务院国有资产监督管理委员会 (49.60%),河南省郑州市荥阳市新材料产业园区科学大道121号
002047.SZ,深圳市宝鹰建设控股集团股份有限公司,宝鹰股份,深圳成霖洁具股份有限公司,综合建筑装饰装修工程设计及施工。,　　智能系统工程设计、开发与集成、技术咨询；智慧城市项目投资(具体项目另行申报)；智能化工程、机电设备安装工程、消防设施工程、幕墙工程、建筑节能技术、服务的方案咨询、规划设计、产品研发、设备提供、安装施工和相关技术服务；智慧建筑及装配式建筑技术研发；物联网系统的技术开发与技术服务；通信工程、通信信息网络系统集成服务；智能家居产品、个性化定制家居和木制品设计及安装；城市与建筑设计、室内外装饰设计及咨询；建筑工程施工(须取得相应的资质证后方可经营)；从事货物及技术进出口业务；供应链管理及服务；物联网项目投资（具体项目另行申报）、投资兴办实业（具体项目另行申报）。,"深圳市宝鹰建设控股集团股份有限公司主营业务为综合建筑装饰装修工程设计及施工，主要服务包括公共建筑装饰、住宅精装修、幕墙装饰等。
　　公司作为全国领先的综合建筑装饰工程承建商，综合实力和市场竞争力位居全国公共建筑装饰行业领先位置。“宝鹰”是中国驰名商标，公司连续多年获评“中国建筑业成长性100强”、“中国建筑业竞争力200强”，位居中国建筑装饰行业100强企业第三。",胡嘉,珠海市人民政府国有资产监督管理委员会 (29.09%),广东省深圳市福田区车公庙泰然四路303栋3楼
002048.SZ,宁波华翔电子股份有限公司,宁波华翔,,汽车零部件的开发、生产和销售。,　　汽车和摩托车零配件、电子产品、模具、仪表仪器的制造、加工；金属材料、建筑装潢材料、五金、交电的批发、零售；经营本企业自产产品的出口业务和本企业所需机械设备、零配件、原辅材料的进口业务，但国家限定公司经营或禁止进出口的商品及技术除外。,宁波华翔电子股份有限公司主要从事汽车零部件的开发、生产和销售。公司产品主要有汽车内外饰件、汽车底盘附件、汽车电器及空调配件、汽车发动机附件等。,周晓峰,周晓峰 (36.65%),上海市浦东新区世纪大道1168号东方金融广场A栋6楼
002049.SZ,紫光国芯微电子股份有限公司,紫光国微,紫光国芯股份有限公司,特种集成电路业务、智能安全芯片业务、晶体业务、半导体功率器件业务。,　　集成电路设计、开发、销售与技术服务；高亮度发光二级管（LED）衬底材料开发、生产、销售；生产和销售压电石英晶体器件；经营本公司自产产品和技术的出口业务；经营本公司生产、科研所需的原辅材料、仪器仪表、机器设备、零配件及技术的进口业务（国家限定公司经营和禁止进出口的商品除外）；经营进料加工和“三来一补”业务。,"紫光国芯微电子股份有限公司主营业务是集成电路芯片设计与销售,压电石英晶体元器件的开发、生产和销售,LED蓝宝石衬底材料生产和销售。主要产品为SIM卡芯片、银行IC卡芯片、社保卡芯片、交通卡芯片、盖微处理器、可编程器件、存储器、总线器件、网络总线及接口、模拟器件、SoPC系统器件、定制芯片、先进半导体功率器件、晶体谐振器、晶体振荡器、压控晶体振荡器、温补晶体振荡器、恒温晶体振荡器等。公司拥有发明专利百余项，曾获得国家科技进步一等奖、二等奖，国家技术发明二等奖。",马道杰,中华人民共和国教育部 (13.26%),河北省唐山市玉田县玉田镇玉月路1008号
002050.SZ,浙江三花智能控制股份有限公司,三花智控,浙江三花股份有限公司,制冷空调电器零部件业务和汽车零部件业务。,　　制冷设备、自动控制元件、压力管道元件、机电液压控制泵、机电液压控制元器件的生产（限分公司经营）、销售，承接制冷配件产品的对外检测、试验及分析服务，从事进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,浙江三花智能控制股份有限公司主要业务分为制冷空调电器零部件业务和汽车零部件业务。公司的主要产品为四通换向阀、电子膨胀阀、电磁阀、微通道换热器、Omega泵等，广泛应用于空调、冰箱、冷链物流、洗碗机。公司是全球最大的制冷控制元器件和全球领先的汽车空调及热管理系统控制部件制造商，“三花”牌制冷智控元器件已成为世界知名品牌，是全球众多车企和空调制冷电器厂家的战略合作伙伴。经过三十多年的发展，公司已在全球制冷空调智控元器件市场中确立了行业领先地位，公司电子膨胀阀、四通换向阀、电磁阀、微通道换热器、Omega泵等产品市场占有率位居全球第一，公司截止阀、车用热力膨胀阀、储液器市场份额居全球前列。同时，公司专注于新能源汽车空调及热管理产品的研发，成为首家获得美国《汽车新闻》PACE AWARD大奖的中国企业。,张亚波,张亚波 (11.97%)，张少波 (9.34%)，张道才 (3.78%),浙江省绍兴市新昌县梅渚镇沃西大道219号三花工业园区办公大楼
002051.SZ,中工国际工程股份有限公司,中工国际,,工程承包、设计咨询、装备研发与制造、投资运营、贸易物流。,　　对外派遣工程、生产及服务行业所需的劳务人员（不含海员）；承包各类境外工程及境内国际招标工程；上述境外工程所需的设备、材料出口；经营和代理各类商品及技术的进出口业务（国家限定公司经营或禁止进出口的商品及技术除外）；经营进料加工和“三来一补”业务；经营对销贸易和转口贸易。（企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,中工国际工程股份有限公司的主营业务为工程承包、设计咨询、装备研发与制造、投资运营、贸易物流。承包板块主要从事国际工程总承包（EPC）业务；投资和贸易板块主要围绕拉动公司工程承包主业开展投资和大宗商品业务。公司的主要业务有国际工程承包业务、投资业务以及贸易业务。报告期内，玻利维亚钾盐厂建设项目、玻利维亚圣布埃纳文图拉糖厂项目同时被中国建筑业协会评选为2019年度中国建设工程鲁班奖（境外工程），标志着公司在全国性工程质量奖项评比中取得了历史性突破。第二届“一带一路”国际合作高峰论坛期间，中白工业园入选境外经贸合作区的典型案例。此外，中白工业园在《亚洲货币》杂志举办的2019年“新丝绸之路”金融奖评选中获评“一带一路”倡议中东欧最佳项目奖、荣获由《金融时报》杂志颁发的“2019全球年度最佳自由区奖”等奖项。据商务部统计，2019年度，公司新签合同额全国排名第22名，完成营业额全国排名第43名。,王博,国务院国有资产监督管理委员会 (63.64%),北京市海淀区丹棱街3号
002052.SZ,深圳市同洲电子股份有限公司,同洲电子,,广电全业务融合云平台、数字电视中间件、智能电视操作系统TVOS、智能数字终端、智能网关、数字电视前端设备等的研发、制造、服务与销售以及与智慧家庭相关的增值业务的开发、集成和运营。,　　一般经营项目是：投资兴办实业（具体项目另行申报）；电子产品、计算机软、硬件及其应用网络产品、自动化控制设备、无线移动电子信息产品、汽车电子产品、电子元器件、电视机、显示器、家用商用电器、数字电视机顶盒等产品的技术开发、技术转让及生产经营（生产项目营业执照另发）；通信设备的购销（不含专营、专控、专卖商品）；进出口业务；卫星电视接收天线、高频头、模拟/数字卫星电视接收机的研发和生产（执照另发）；移动通讯终端的技术开发、技术转让及生产经营（生产项目营业执照另行办理）。非居住房地产租赁；智能家庭消费设备制造；智能家庭消费设备销售；影视录放设备制造；广播影视设备销售；智能家庭网关制造；网络设备制造；网络设备销售；网络技术服务；通信设备制造；通讯设备销售；电子产品销售；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；计算机软硬件及外围设备制造；信息系统集成服务；物联网技术研发；物联网技术服务；物联网应用服务；物联网设备制造；物联网设备销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；云计算设备制造；云计算设备销售；云计算装备技术服务；互联网数据服务；数据处理和存储支持服务；数据处理服务；软件开发；新能源原动设备制造；新能源原动设备销售；电池制造；电池销售；集成电路芯片及产品销售；集成电路芯片设计及服务；集成电路设计；集成电路销售；电子元器件零售；电子元器件批发；半导体器件专用设备销售；半导体分立器件销售。,"深圳市同洲电子股份有限公司的主营业务为广电全业务融合云平台、数字电视中间件、智能电视操作系统TVOS、智能数字终端、智能网关、数字电视前端设备等的研发、制造、服务与销售以及与智慧家庭相关的增值业务的开发、集成和运营。公司的主要产品包括卫星电视接入设备、有线电视接入设备。经过多年的持续发展，伴随着数字电视机顶盒,智能终端,数字电视整体解决方案,智慧家庭整体解决方案在国内国际市场的发展，公司的品牌已被行业广泛认同，已经是国内、国际数字视讯行业内的知名品牌。公司积极参加了多项国家和行业标准制定，拥有几百项专利和专利申请权，是国家高新技术企业、广东省知识产权示范企业、广东省自主创新试点单位，承担了国家科技攻关、国家高技术产业化示范工程、信息产业部电子信息发展基金等多个国家级项目以及国家级重点新产品的研发任务。",刘用腾,袁明 (16.50%),广东省深圳市宝安区新安街道龙井社区建安一路9号恒明珠金融大厦东座38楼
002053.SZ,云南能源投资股份有限公司,云南能投,云南盐化股份有限公司,"食盐、工业盐、日化盐、芒硝等系列产品的生产销售,天然气管网建设、运营、天然气销售、入户安装服务以及陆上风力发电的运营。",　　一般项目：非食用盐销售；非食用盐加工；饲料添加剂销售，化工产品生产（不含许可类化工产品）；食品用洗涤剂销售；日用化学产品销售；化妆品批发；化妆品零售，互联网销售（除销售需要许可的商品）；包装材料及制品销售；消毒剂销售（不含危险化学品）；基础化学原料制造（不含危险化学品等许可类化学品的制造）；化工产品销售（不含许可类化工产品）；技术服务、技术开发、技术咨询、技术交流、技术转让技术推广；普通货物仓储服务（不含危险化学品等需许可审批的项目）；装卸搬运；仪器仪表制造；仪器仪表销售：机械设备租赁；普通机械设备安装服务；货物进出口：技术进出口；热力生产和供应；选矿；铁路运输辅助活动；总质量4.5吨及以下普通货运车辆道路货物运输（除网络货运和危险货物）；日用品批发；日用百货销售；日用品销售：谷物销售；豆及薯类销售；畜牧渔业饲料销售；金属材料销售；农产品的生产、销售、加工、运输、贮藏及其他相关服务：农副产品销售；非居住房地产租赁；风力发电技术服务；太阳能发电技术服务；风电场相关系统研发；合同能源管理：工程管理服务；节能管理服务；日用化学产品制造；碳减排、碳转化、碳捕捉、碳封存技术研发；知识产权服务（专利代理服务除外）；品牌管理（除依法须经批准的项目外。凭营业执照依法日主开展经营活动），许可项目：食盐生产；食盐批发；食品销售；食品互联网销售；燃气经营；矿产资源（非煤矿山）开采：城市配送运输服务（不含危险货物）；特种设备设计：特种设备安装改造修理；水力发电；酒类经营；粮油仓储服务；发电业务输电业务、供（配）电业等,"云南能源投资股份有限公司主营业务包括食盐、工业盐、日化盐、芒硝等系列产品的生产销售,天然气管网建设、运营、天然气销售、入户安装服务以及陆上风力发电的运营等。主要产品为食盐、工业盐、天然气、电力。旗下现有“白象”系列食盐产品和“艾肤妮”系列日化盐产品。“白象”、“艾肤妮”连续多年被评为“云南省著名商标”、“云南名牌产品”；白象牌食盐荣获第16届、第18届中国绿色食品博览会金奖；白象牌墨黑钙盐荣获第21届中国绿色食品博览会金奖；2017年6月，获得国家质监总局颁发的生态原产地产品保护（PEOP）证书，成为盐行业首家获得PEOP证书的食盐企业。",周满富,云南省国有资产监督管理委员会 (33.29%),云南省昆明市官渡区春城路276号
002054.SZ,广东德美精细化工集团股份有限公司,德美化工,广东德美精细化工股份有限公司,从事纺织化学品、皮革化学品及塔拉产品、石油精细化学等产品的研发、生产及销售，同时为客户提供专业的技术支持和服务。,　　开发、生产、销售：纺织、印染、造纸助剂、印刷助剂、涂料，聚氨酯涂层剂。经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务，批发和零售贸易，投资实业，房地产开发经营； 自有房屋租赁、物业管理。,广东德美精细化工集团股份有限公司主要从事纺织化学品、皮革化学品及塔拉产品、石油精细化学等产品的研发、生产及销售，同时为客户提供专业的技术支持和服务。主要包括纺织助剂化学品、有机硅及功能整理剂、防水剂和涂层整理剂、铬鞣剂、复鞣剂、加脂剂、脱脂剂、植物鞣剂、无铬鞣剂、涂饰剂、石油精细化学品等。公司一贯重视企业品牌及产品品牌的建设，各业务模块已建立相应的品牌管理，具有自主知识产权、稳定的产品质量、统一的市场品牌。纺织化学品的“德美助剂”品牌被中国品牌推广协会认定为“中国重点推广知名品牌”；环戊烷产品的“美龙环戊烷”品牌在环戊烷市场已成为行业的领导品牌；皮革化学品的“亭江”品牌已成为国产清洁化制革新材料一流品牌。,黄冠雄,黄冠雄 (19.37%),广东省佛山市顺德区容桂街道广珠路海尾路段44号
002055.SZ,深圳市得润电子股份有限公司,得润电子,,电子连接器和精密组件的研发、生产及销售。,　　生产经营电子连接器、光电连接器、汽车连接器及线束、汽车零部件产品、电子元器件、柔性线路板、发光二极管支架、透镜组件、软性排线、精密模具、精密组件产品（不含限制项目）；SMT贴片加工，焊接加工；信息咨询、市场推广、技术支持服务、国内外贸易、国内商业、物资供销业（不含专营、专控、专卖品）；计算机信息科技、计算机软件开发、计算机软硬件的销售；汽车软件科技专业领域内的技术开发、技术咨询、技术服务、技术转让；经营进出口业务。（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）,"深圳市得润电子股份有限公司是一家主要从事电子连接器和精密组件的研发、生产及销售的公司,主要产品包括家电连接器、电脑连接器、LED连接器、通讯连接器、FPC、汽车连接器及线束、新能源汽车车载充电模块（OBC）、车联网、安全和告警传感器、汽车电子等。",邱扬,邱建民 (12.82%)，邱为民 (6.62%),广东省深圳市光明区光明街道三十三路9号得润电子工业园
